"time_min","sample","absorbance","treatment"
12,"turrax_2",0.2118,"B_H2O2"
12,"turrax_2",0.2059,"A"
12,"turrax_2",0.1924,"B"
12,"turrax_3",0.5806,"A_H2O2"
12,"turrax_3",0.2661,"B_H2O2"
12,"turrax_3",0.2506,"A"
12,"turrax_3",0.2401,"B"
12,"turrax_1",0.4579,"A_H2O2"
12,"turrax_1",0.1732,"B_H2O2"
12,"turrax_1",0.1543,"A"
12,"turrax_1",0.1515,"B"
12,"turrax_2",0.4893,"A_H2O2"
12,"turrax_2",0.2122,"B_H2O2"
12,"turrax_2",0.2036,"A"
12,"turrax_2",0.2002,"B"
12,"turrax_3",0.5839,"A_H2O2"
12,"turrax_3",0.2616,"B_H2O2"
12,"turrax_3",0.2509,"A"
12,"turrax_3",0.2444,"B"
12,"turrax_1",0.4815,"A_H2O2"
12,"turrax_1",0.1803,"B_H2O2"
12,"turrax_1",0.1628,"A"
12,"turrax_1",0.1546,"B"
12,"turrax_2",0.5124,"A_H2O2"
12,"turrax_2",0.2224,"B_H2O2"
12,"turrax_2",0.2137,"A"
12,"turrax_2",0.204,"B"
12,"turrax_3",0.6111,"A_H2O2"
12,"turrax_3",0.2746,"B_H2O2"
12,"turrax_3",0.2605,"A"
12,"turrax_3",0.2565,"B"
12.5,"turrax_1",0.4763,"A_H2O2"
12.5,"turrax_1",0.1797,"B_H2O2"
12.5,"turrax_1",0.1534,"A"
12.5,"turrax_1",0.1563,"B"
12.5,"turrax_2",0.4887,"A_H2O2"
12.5,"turrax_2",0.2138,"B_H2O2"
12.5,"turrax_2",0.2097,"A"
12.5,"turrax_2",0.1971,"B"
12.5,"turrax_3",0.598,"A_H2O2"
12.5,"turrax_3",0.2685,"B_H2O2"
12.5,"turrax_3",0.2617,"A"
12.5,"turrax_3",0.2537,"B"
12.5,"turrax_1",0.4704,"A_H2O2"
12.5,"turrax_1",0.1778,"B_H2O2"
12.5,"turrax_1",0.1619,"A"
12.5,"turrax_1",0.1605,"B"
12.5,"turrax_2",0.4982,"A_H2O2"
12.5,"turrax_2",0.2166,"B_H2O2"
12.5,"turrax_2",0.2098,"A"
12.5,"turrax_2",0.196,"B"
12.5,"turrax_3",0.5932,"A_H2O2"
12.5,"turrax_3",0.2706,"B_H2O2"
12.5,"turrax_3",0.2545,"A"
12.5,"turrax_3",0.2441,"B"
12.5,"turrax_1",0.469,"A_H2O2"
12.5,"turrax_1",0.1758,"B_H2O2"
12.5,"turrax_1",0.1565,"A"
12.5,"turrax_1",0.1535,"B"
12.5,"turrax_2",0.5012,"A_H2O2"
12.5,"turrax_2",0.2169,"B_H2O2"
12.5,"turrax_2",0.2079,"A"
12.5,"turrax_2",0.2035,"B"
12.5,"turrax_3",0.597,"A_H2O2"
12.5,"turrax_3",0.266,"B_H2O2"
12.5,"turrax_3",0.2544,"A"
12.5,"turrax_3",0.2483,"B"
12.5,"turrax_1",0.4931,"A_H2O2"
12.5,"turrax_1",0.1839,"B_H2O2"
12.5,"turrax_1",0.1649,"A"
12.5,"turrax_1",0.157,"B"
12.5,"turrax_2",0.5244,"A_H2O2"
12.5,"turrax_2",0.2281,"B_H2O2"
12.5,"turrax_2",0.2177,"A"
12.5,"turrax_2",0.2081,"B"
12.5,"turrax_3",0.6246,"A_H2O2"
12.5,"turrax_3",0.28,"B_H2O2"
12.5,"turrax_3",0.2645,"A"
12.5,"turrax_3",0.2607,"B"
13,"turrax_1",0.4871,"A_H2O2"
13,"turrax_1",0.1829,"B_H2O2"
13,"turrax_1",0.1557,"A"
13,"turrax_1",0.1582,"B"
13,"turrax_2",0.4988,"A_H2O2"
13,"turrax_2",0.2179,"B_H2O2"
13,"turrax_2",0.2129,"A"
13,"turrax_2",0.2005,"B"
13,"turrax_3",0.6098,"A_H2O2"
13,"turrax_3",0.2741,"B_H2O2"
13,"turrax_3",0.2662,"A"
13,"turrax_3",0.2581,"B"
13,"turrax_1",0.4812,"A_H2O2"
13,"turrax_1",0.1806,"B_H2O2"
13,"turrax_1",0.164,"A"
13,"turrax_1",0.1624,"B"
13,"turrax_2",0.5089,"A_H2O2"
13,"turrax_2",0.2204,"B_H2O2"
13,"turrax_2",0.2135,"A"
13,"turrax_2",0.1994,"B"
13,"turrax_3",0.6058,"A_H2O2"
13,"turrax_3",0.2757,"B_H2O2"
13,"turrax_3",0.2586,"A"
13,"turrax_3",0.248,"B"
13,"turrax_1",0.48,"A_H2O2"
13,"turrax_1",0.1786,"B_H2O2"
13,"turrax_1",0.158,"A"
13,"turrax_1",0.1555,"B"
13,"turrax_2",0.5122,"A_H2O2"
13,"turrax_2",0.2205,"B_H2O2"
13,"turrax_2",0.2112,"A"
13,"turrax_2",0.2071,"B"
13,"turrax_3",0.6099,"A_H2O2"
13,"turrax_3",0.2714,"B_H2O2"
13,"turrax_3",0.2587,"A"
13,"turrax_3",0.2527,"B"
13,"turrax_1",0.5044,"A_H2O2"
13,"turrax_1",0.1867,"B_H2O2"
13,"turrax_1",0.1668,"A"
13,"turrax_1",0.1588,"B"
13,"turrax_2",0.5356,"A_H2O2"
13,"turrax_2",0.2334,"B_H2O2"
13,"turrax_2",0.2213,"A"
13,"turrax_2",0.212,"B"
13,"turrax_3",0.6361,"A_H2O2"
13,"turrax_3",0.2855,"B_H2O2"
13,"turrax_3",0.269,"A"
13,"turrax_3",0.265,"B"
13.5,"turrax_1",0.498,"A_H2O2"
13.5,"turrax_1",0.1856,"B_H2O2"
13.5,"turrax_1",0.1604,"A"
13.5,"turrax_1",0.16,"B"
13.5,"turrax_2",0.5095,"A_H2O2"
13.5,"turrax_2",0.2224,"B_H2O2"
13.5,"turrax_2",0.2168,"A"
13.5,"turrax_2",0.2046,"B"
13.5,"turrax_3",0.6226,"A_H2O2"
13.5,"turrax_3",0.279,"B_H2O2"
13.5,"turrax_3",0.2706,"A"
13.5,"turrax_3",0.2624,"B"
13.5,"turrax_1",0.4918,"A_H2O2"
13.5,"turrax_1",0.1838,"B_H2O2"
13.5,"turrax_1",0.1658,"A"
13.5,"turrax_1",0.1644,"B"
13.5,"turrax_2",0.5196,"A_H2O2"
13.5,"turrax_2",0.2252,"B_H2O2"
13.5,"turrax_2",0.217,"A"
13.5,"turrax_2",0.2028,"B"
13.5,"turrax_3",0.6179,"A_H2O2"
13.5,"turrax_3",0.2805,"B_H2O2"
13.5,"turrax_3",0.2627,"A"
13.5,"turrax_3",0.2521,"B"
13.5,"turrax_1",0.4905,"A_H2O2"
13.5,"turrax_1",0.1816,"B_H2O2"
13.5,"turrax_1",0.1598,"A"
13.5,"turrax_1",0.1574,"B"
13.5,"turrax_2",0.5232,"A_H2O2"
13.5,"turrax_2",0.2253,"B_H2O2"
13.5,"turrax_2",0.2146,"A"
13.5,"turrax_2",0.2109,"B"
13.5,"turrax_3",0.6226,"A_H2O2"
13.5,"turrax_3",0.2764,"B_H2O2"
13.5,"turrax_3",0.2628,"A"
13.5,"turrax_3",0.2567,"B"
13.5,"turrax_1",0.5156,"A_H2O2"
13.5,"turrax_1",0.1899,"B_H2O2"
13.5,"turrax_1",0.1688,"A"
13.5,"turrax_1",0.161,"B"
13.5,"turrax_2",0.5464,"A_H2O2"
13.5,"turrax_2",0.2373,"B_H2O2"
13.5,"turrax_2",0.2251,"A"
13.5,"turrax_2",0.2154,"B"
13.5,"turrax_3",0.6499,"A_H2O2"
13.5,"turrax_3",0.2909,"B_H2O2"
13.5,"turrax_3",0.2729,"A"
13.5,"turrax_3",0.2694,"B"
14,"turrax_1",0.5081,"A_H2O2"
14,"turrax_1",0.1889,"B_H2O2"
14,"turrax_1",0.1595,"A"
14,"turrax_1",0.1623,"B"
14,"turrax_2",0.5203,"A_H2O2"
14,"turrax_2",0.2268,"B_H2O2"
14,"turrax_2",0.22,"A"
14,"turrax_2",0.208,"B"
14,"turrax_3",0.6345,"A_H2O2"
14,"turrax_3",0.2839,"B_H2O2"
14,"turrax_3",0.2749,"A"
14,"turrax_3",0.2663,"B"
14,"turrax_1",0.5029,"A_H2O2"
14,"turrax_1",0.1868,"B_H2O2"
14,"turrax_1",0.1677,"A"
14,"turrax_1",0.167,"B"
14,"turrax_2",0.5304,"A_H2O2"
14,"turrax_2",0.2296,"B_H2O2"
14,"turrax_2",0.2209,"A"
14,"turrax_2",0.2063,"B"
14,"turrax_3",0.6303,"A_H2O2"
14,"turrax_3",0.2854,"B_H2O2"
14,"turrax_3",0.267,"A"
14,"turrax_3",0.2557,"B"
14,"turrax_1",0.5012,"A_H2O2"
14,"turrax_1",0.1845,"B_H2O2"
14,"turrax_1",0.1617,"A"
14,"turrax_1",0.1593,"B"
14,"turrax_2",0.5346,"A_H2O2"
14,"turrax_2",0.2295,"B_H2O2"
14,"turrax_2",0.218,"A"
14,"turrax_2",0.2143,"B"
14,"turrax_3",0.6347,"A_H2O2"
14,"turrax_3",0.2809,"B_H2O2"
14,"turrax_3",0.2669,"A"
14,"turrax_3",0.2607,"B"
14,"turrax_1",0.5262,"A_H2O2"
14,"turrax_1",0.1932,"B_H2O2"
14,"turrax_1",0.1706,"A"
14,"turrax_1",0.1629,"B"
14,"turrax_2",0.5579,"A_H2O2"
14,"turrax_2",0.2412,"B_H2O2"
14,"turrax_2",0.2288,"A"
14,"turrax_2",0.2194,"B"
14,"turrax_3",0.6616,"A_H2O2"
14,"turrax_3",0.2958,"B_H2O2"
14,"turrax_3",0.2781,"A"
14,"turrax_3",0.2738,"B"
14.5,"turrax_1",0.5191,"A_H2O2"
14.5,"turrax_1",0.1916,"B_H2O2"
14.5,"turrax_1",0.1613,"A"
14.5,"turrax_1",0.164,"B"
14.5,"turrax_2",0.5302,"A_H2O2"
14.5,"turrax_2",0.2312,"B_H2O2"
14.5,"turrax_2",0.2235,"A"
14.5,"turrax_2",0.2117,"B"
14.5,"turrax_3",0.6463,"A_H2O2"
14.5,"turrax_3",0.2888,"B_H2O2"
14.5,"turrax_3",0.2789,"A"
14.5,"turrax_3",0.2704,"B"
14.5,"turrax_1",0.5132,"A_H2O2"
14.5,"turrax_1",0.1894,"B_H2O2"
14.5,"turrax_1",0.1697,"A"
14.5,"turrax_1",0.1687,"B"
14.5,"turrax_2",0.5415,"A_H2O2"
14.5,"turrax_2",0.2339,"B_H2O2"
14.5,"turrax_2",0.2248,"A"
14.5,"turrax_2",0.21,"B"
14.5,"turrax_3",0.6427,"A_H2O2"
14.5,"turrax_3",0.2907,"B_H2O2"
14.5,"turrax_3",0.2713,"A"
14.5,"turrax_3",0.2599,"B"
14.5,"turrax_1",0.5111,"A_H2O2"
14.5,"turrax_1",0.1874,"B_H2O2"
14.5,"turrax_1",0.1641,"A"
14.5,"turrax_1",0.1612,"B"
14.5,"turrax_2",0.5452,"A_H2O2"
14.5,"turrax_2",0.2341,"B_H2O2"
14.5,"turrax_2",0.222,"A"
14.5,"turrax_2",0.2183,"B"
14.5,"turrax_3",0.6469,"A_H2O2"
14.5,"turrax_3",0.2861,"B_H2O2"
14.5,"turrax_3",0.2706,"A"
14.5,"turrax_3",0.2648,"B"
14.5,"turrax_1",0.5371,"A_H2O2"
14.5,"turrax_1",0.1965,"B_H2O2"
14.5,"turrax_1",0.1732,"A"
14.5,"turrax_1",0.165,"B"
14.5,"turrax_2",0.5692,"A_H2O2"
14.5,"turrax_2",0.2454,"B_H2O2"
14.5,"turrax_2",0.233,"A"
14.5,"turrax_2",0.2236,"B"
14.5,"turrax_3",0.6744,"A_H2O2"
14.5,"turrax_3",0.3017,"B_H2O2"
14.5,"turrax_3",0.2825,"A"
14.5,"turrax_3",0.2782,"B"
15,"turrax_1",0.5286,"A_H2O2"
15,"turrax_1",0.1948,"B_H2O2"
15,"turrax_1",0.1636,"A"
15,"turrax_1",0.1661,"B"
15,"turrax_2",0.5403,"A_H2O2"
15,"turrax_2",0.2356,"B_H2O2"
15,"turrax_2",0.2274,"A"
15,"turrax_2",0.2151,"B"
15,"turrax_3",0.6589,"A_H2O2"
15,"turrax_3",0.2946,"B_H2O2"
15,"turrax_3",0.2837,"A"
15,"turrax_3",0.2746,"B"
15,"turrax_1",0.5232,"A_H2O2"
15,"turrax_1",0.1928,"B_H2O2"
15,"turrax_1",0.1717,"A"
15,"turrax_1",0.1708,"B"
15,"turrax_2",0.551,"A_H2O2"
15,"turrax_2",0.2382,"B_H2O2"
15,"turrax_2",0.2279,"A"
15,"turrax_2",0.2132,"B"
15,"turrax_3",0.6534,"A_H2O2"
15,"turrax_3",0.2959,"B_H2O2"
15,"turrax_3",0.2746,"A"
15,"turrax_3",0.2634,"B"
15,"turrax_1",0.5216,"A_H2O2"
15,"turrax_1",0.1908,"B_H2O2"
15,"turrax_1",0.166,"A"
15,"turrax_1",0.1633,"B"
15,"turrax_2",0.5558,"A_H2O2"
15,"turrax_2",0.2382,"B_H2O2"
15,"turrax_2",0.2257,"A"
15,"turrax_2",0.222,"B"
15,"turrax_3",0.6586,"A_H2O2"
15,"turrax_3",0.2911,"B_H2O2"
15,"turrax_3",0.275,"A"
15,"turrax_3",0.269,"B"
15,"turrax_1",0.5473,"A_H2O2"
15,"turrax_1",0.1993,"B_H2O2"
15,"turrax_1",0.1754,"A"
15,"turrax_1",0.1671,"B"
15,"turrax_2",0.5789,"A_H2O2"
15,"turrax_2",0.2492,"B_H2O2"
15,"turrax_2",0.2367,"A"
15,"turrax_2",0.2271,"B"
15,"turrax_3",0.6849,"A_H2O2"
15,"turrax_3",0.3064,"B_H2O2"
15,"turrax_3",0.2861,"A"
15,"turrax_3",0.2824,"B"
15.5,"turrax_1",0.5391,"A_H2O2"
15.5,"turrax_1",0.198,"B_H2O2"
15.5,"turrax_1",0.1655,"A"
15.5,"turrax_1",0.1685,"B"
15.5,"turrax_2",0.5508,"A_H2O2"
15.5,"turrax_2",0.2397,"B_H2O2"
15.5,"turrax_2",0.2311,"A"
15.5,"turrax_2",0.2185,"B"
15.5,"turrax_3",0.67,"A_H2O2"
15.5,"turrax_3",0.2991,"B_H2O2"
15.5,"turrax_3",0.2882,"A"
15.5,"turrax_3",0.2788,"B"
15.5,"turrax_1",0.5336,"A_H2O2"
15.5,"turrax_1",0.1959,"B_H2O2"
15.5,"turrax_1",0.1736,"A"
15.5,"turrax_1",0.1729,"B"
15.5,"turrax_2",0.5615,"A_H2O2"
15.5,"turrax_2",0.2425,"B_H2O2"
15.5,"turrax_2",0.2318,"A"
15.5,"turrax_2",0.2175,"B"
15.5,"turrax_3",0.6656,"A_H2O2"
15.5,"turrax_3",0.3011,"B_H2O2"
15.5,"turrax_3",0.2794,"A"
15.5,"turrax_3",0.2676,"B"
15.5,"turrax_1",0.5312,"A_H2O2"
15.5,"turrax_1",0.1937,"B_H2O2"
15.5,"turrax_1",0.1679,"A"
15.5,"turrax_1",0.1656,"B"
15.5,"turrax_2",0.5661,"A_H2O2"
15.5,"turrax_2",0.243,"B_H2O2"
15.5,"turrax_2",0.2291,"A"
15.5,"turrax_2",0.2258,"B"
15.5,"turrax_3",0.6696,"A_H2O2"
15.5,"turrax_3",0.2955,"B_H2O2"
15.5,"turrax_3",0.2793,"A"
15.5,"turrax_3",0.273,"B"
15.5,"turrax_1",0.5578,"A_H2O2"
15.5,"turrax_1",0.2027,"B_H2O2"
15.5,"turrax_1",0.1773,"A"
15.5,"turrax_1",0.1692,"B"
15.5,"turrax_2",0.5894,"A_H2O2"
15.5,"turrax_2",0.254,"B_H2O2"
15.5,"turrax_2",0.2407,"A"
15.5,"turrax_2",0.2312,"B"
15.5,"turrax_3",0.6966,"A_H2O2"
15.5,"turrax_3",0.3117,"B_H2O2"
15.5,"turrax_3",0.2906,"A"
15.5,"turrax_3",0.2874,"B"
16,"turrax_1",0.5485,"A_H2O2"
16,"turrax_1",0.2013,"B_H2O2"
16,"turrax_1",0.1671,"A"
16,"turrax_1",0.1702,"B"
16,"turrax_2",0.56,"A_H2O2"
16,"turrax_2",0.244,"B_H2O2"
16,"turrax_2",0.2348,"A"
16,"turrax_2",0.2224,"B"
16,"turrax_3",0.6807,"A_H2O2"
16,"turrax_3",0.3043,"B_H2O2"
16,"turrax_3",0.2926,"A"
16,"turrax_3",0.2835,"B"
16,"turrax_1",0.5432,"A_H2O2"
16,"turrax_1",0.1987,"B_H2O2"
16,"turrax_1",0.1755,"A"
16,"turrax_1",0.1747,"B"
16,"turrax_2",0.5705,"A_H2O2"
16,"turrax_2",0.2467,"B_H2O2"
16,"turrax_2",0.2354,"A"
16,"turrax_2",0.2206,"B"
16,"turrax_3",0.6756,"A_H2O2"
16,"turrax_3",0.306,"B_H2O2"
16,"turrax_3",0.2831,"A"
16,"turrax_3",0.2715,"B"
16,"turrax_1",0.541,"A_H2O2"
16,"turrax_1",0.1968,"B_H2O2"
16,"turrax_1",0.1693,"A"
16,"turrax_1",0.1672,"B"
16,"turrax_2",0.5756,"A_H2O2"
16,"turrax_2",0.2468,"B_H2O2"
16,"turrax_2",0.2327,"A"
16,"turrax_2",0.2294,"B"
16,"turrax_3",0.6804,"A_H2O2"
16,"turrax_3",0.3006,"B_H2O2"
16,"turrax_3",0.2834,"A"
16,"turrax_3",0.2773,"B"
16,"turrax_1",0.5675,"A_H2O2"
16,"turrax_1",0.2061,"B_H2O2"
16,"turrax_1",0.1793,"A"
16,"turrax_1",0.1715,"B"
16,"turrax_2",0.5994,"A_H2O2"
16,"turrax_2",0.2583,"B_H2O2"
16,"turrax_2",0.2447,"A"
16,"turrax_2",0.2346,"B"
16,"turrax_3",0.7063,"A_H2O2"
16,"turrax_3",0.3169,"B_H2O2"
16,"turrax_3",0.2951,"A"
16,"turrax_3",0.2916,"B"
16.5,"turrax_1",0.5581,"A_H2O2"
16.5,"turrax_1",0.2041,"B_H2O2"
16.5,"turrax_1",0.1693,"A"
16.5,"turrax_1",0.1723,"B"
16.5,"turrax_2",0.5691,"A_H2O2"
16.5,"turrax_2",0.2483,"B_H2O2"
16.5,"turrax_2",0.2386,"A"
16.5,"turrax_2",0.2259,"B"
16.5,"turrax_3",0.6904,"A_H2O2"
16.5,"turrax_3",0.3093,"B_H2O2"
16.5,"turrax_3",0.2962,"A"
16.5,"turrax_3",0.2875,"B"
16.5,"turrax_1",0.5527,"A_H2O2"
16.5,"turrax_1",0.2017,"B_H2O2"
16.5,"turrax_1",0.1774,"A"
16.5,"turrax_1",0.1767,"B"
16.5,"turrax_2",0.5805,"A_H2O2"
16.5,"turrax_2",0.2514,"B_H2O2"
16.5,"turrax_2",0.2391,"A"
16.5,"turrax_2",0.2239,"B"
16.5,"turrax_3",0.6852,"A_H2O2"
16.5,"turrax_3",0.3106,"B_H2O2"
16.5,"turrax_3",0.2873,"A"
16.5,"turrax_3",0.2758,"B"
16.5,"turrax_1",0.5513,"A_H2O2"
16.5,"turrax_1",0.1995,"B_H2O2"
16.5,"turrax_1",0.1713,"A"
16.5,"turrax_1",0.1693,"B"
16.5,"turrax_2",0.5858,"A_H2O2"
16.5,"turrax_2",0.2516,"B_H2O2"
16.5,"turrax_2",0.2363,"A"
16.5,"turrax_2",0.2328,"B"
16.5,"turrax_3",0.6905,"A_H2O2"
16.5,"turrax_3",0.3058,"B_H2O2"
16.5,"turrax_3",0.2873,"A"
16.5,"turrax_3",0.2809,"B"
16.5,"turrax_1",0.5775,"A_H2O2"
16.5,"turrax_1",0.2091,"B_H2O2"
16.5,"turrax_1",0.1814,"A"
16.5,"turrax_1",0.1733,"B"
16.5,"turrax_2",0.6088,"A_H2O2"
16.5,"turrax_2",0.2632,"B_H2O2"
16.5,"turrax_2",0.2483,"A"
16.5,"turrax_2",0.2389,"B"
16.5,"turrax_3",0.7159,"A_H2O2"
16.5,"turrax_3",0.3222,"B_H2O2"
16.5,"turrax_3",0.2995,"A"
16.5,"turrax_3",0.2956,"B"
17,"turrax_1",0.5676,"A_H2O2"
17,"turrax_1",0.2074,"B_H2O2"
17,"turrax_1",0.1711,"A"
17,"turrax_1",0.1743,"B"
17,"turrax_2",0.5786,"A_H2O2"
17,"turrax_2",0.2525,"B_H2O2"
17,"turrax_2",0.2419,"A"
17,"turrax_2",0.2287,"B"
17,"turrax_3",0.6992,"A_H2O2"
17,"turrax_3",0.3138,"B_H2O2"
17,"turrax_3",0.3001,"A"
17,"turrax_3",0.2915,"B"
17,"turrax_1",0.5622,"A_H2O2"
17,"turrax_1",0.205,"B_H2O2"
17,"turrax_1",0.1795,"A"
17,"turrax_1",0.1791,"B"
17,"turrax_2",0.5901,"A_H2O2"
17,"turrax_2",0.2557,"B_H2O2"
17,"turrax_2",0.243,"A"
17,"turrax_2",0.2278,"B"
17,"turrax_3",0.6972,"A_H2O2"
17,"turrax_3",0.3161,"B_H2O2"
17,"turrax_3",0.2917,"A"
17,"turrax_3",0.2804,"B"
17,"turrax_1",0.5602,"A_H2O2"
17,"turrax_1",0.2024,"B_H2O2"
17,"turrax_1",0.1739,"A"
17,"turrax_1",0.1709,"B"
17,"turrax_2",0.5952,"A_H2O2"
17,"turrax_2",0.2557,"B_H2O2"
17,"turrax_2",0.2397,"A"
17,"turrax_2",0.2365,"B"
17,"turrax_3",0.7002,"A_H2O2"
17,"turrax_3",0.3105,"B_H2O2"
17,"turrax_3",0.2913,"A"
17,"turrax_3",0.2846,"B"
17,"turrax_1",0.5866,"A_H2O2"
17,"turrax_1",0.2122,"B_H2O2"
17,"turrax_1",0.1837,"A"
17,"turrax_1",0.1754,"B"
17,"turrax_2",0.6176,"A_H2O2"
17,"turrax_2",0.2676,"B_H2O2"
17,"turrax_2",0.252,"A"
17,"turrax_2",0.2427,"B"
17,"turrax_3",0.7255,"A_H2O2"
17,"turrax_3",0.3274,"B_H2O2"
17,"turrax_3",0.304,"A"
17,"turrax_3",0.3002,"B"
17.5,"turrax_1",0.5764,"A_H2O2"
17.5,"turrax_1",0.2103,"B_H2O2"
17.5,"turrax_1",0.1732,"A"
17.5,"turrax_1",0.1764,"B"
17.5,"turrax_2",0.5875,"A_H2O2"
17.5,"turrax_2",0.2573,"B_H2O2"
17.5,"turrax_2",0.2458,"A"
17.5,"turrax_2",0.2329,"B"
17.5,"turrax_3",0.7092,"A_H2O2"
17.5,"turrax_3",0.3193,"B_H2O2"
17.5,"turrax_3",0.305,"A"
17.5,"turrax_3",0.296,"B"
17.5,"turrax_1",0.5714,"A_H2O2"
17.5,"turrax_1",0.2079,"B_H2O2"
17.5,"turrax_1",0.1813,"A"
17.5,"turrax_1",0.1814,"B"
17.5,"turrax_2",0.5987,"A_H2O2"
17.5,"turrax_2",0.26,"B_H2O2"
17.5,"turrax_2",0.2459,"A"
17.5,"turrax_2",0.2312,"B"
17.5,"turrax_3",0.7058,"A_H2O2"
17.5,"turrax_3",0.321,"B_H2O2"
17.5,"turrax_3",0.2957,"A"
17.5,"turrax_3",0.2842,"B"
17.5,"turrax_1",0.5698,"A_H2O2"
17.5,"turrax_1",0.2055,"B_H2O2"
17.5,"turrax_1",0.1755,"A"
17.5,"turrax_1",0.1732,"B"
17.5,"turrax_2",0.6044,"A_H2O2"
17.5,"turrax_2",0.2603,"B_H2O2"
17.5,"turrax_2",0.2435,"A"
17.5,"turrax_2",0.2404,"B"
17.5,"turrax_3",0.7101,"A_H2O2"
17.5,"turrax_3",0.3156,"B_H2O2"
17.5,"turrax_3",0.2958,"A"
17.5,"turrax_3",0.2892,"B"
17.5,"turrax_1",0.5958,"A_H2O2"
17.5,"turrax_1",0.2152,"B_H2O2"
17.5,"turrax_1",0.1857,"A"
17.5,"turrax_1",0.1775,"B"
17.5,"turrax_2",0.627,"A_H2O2"
17.5,"turrax_2",0.2724,"B_H2O2"
17.5,"turrax_2",0.256,"A"
17.5,"turrax_2",0.2461,"B"
17.5,"turrax_3",0.7338,"A_H2O2"
17.5,"turrax_3",0.3318,"B_H2O2"
17.5,"turrax_3",0.3077,"A"
17.5,"turrax_3",0.3042,"B"
18,"turrax_1",0.5847,"A_H2O2"
18,"turrax_1",0.2133,"B_H2O2"
18,"turrax_1",0.175,"A"
18,"turrax_1",0.1787,"B"
18,"turrax_2",0.5956,"A_H2O2"
18,"turrax_2",0.2615,"B_H2O2"
18,"turrax_2",0.2497,"A"
18,"turrax_2",0.2363,"B"
18,"turrax_3",0.7173,"A_H2O2"
18,"turrax_3",0.3245,"B_H2O2"
18,"turrax_3",0.309,"A"
18,"turrax_3",0.3,"B"
18,"turrax_1",0.5805,"A_H2O2"
18,"turrax_1",0.2112,"B_H2O2"
18,"turrax_1",0.1834,"A"
18,"turrax_1",0.1829,"B"
18,"turrax_2",0.6078,"A_H2O2"
18,"turrax_2",0.2645,"B_H2O2"
18,"turrax_2",0.2501,"A"
18,"turrax_2",0.2346,"B"
18,"turrax_3",0.7148,"A_H2O2"
18,"turrax_3",0.326,"B_H2O2"
18,"turrax_3",0.2997,"A"
18,"turrax_3",0.2876,"B"
18,"turrax_1",0.5782,"A_H2O2"
18,"turrax_1",0.2085,"B_H2O2"
18,"turrax_1",0.1774,"A"
18,"turrax_1",0.1752,"B"
18,"turrax_2",0.6133,"A_H2O2"
18,"turrax_2",0.2646,"B_H2O2"
18,"turrax_2",0.2471,"A"
18,"turrax_2",0.2443,"B"
18,"turrax_3",0.7185,"A_H2O2"
18,"turrax_3",0.3203,"B_H2O2"
18,"turrax_3",0.2996,"A"
18,"turrax_3",0.2929,"B"
18,"turrax_1",0.605,"A_H2O2"
18,"turrax_1",0.2186,"B_H2O2"
18,"turrax_1",0.1879,"A"
18,"turrax_1",0.1792,"B"
18,"turrax_2",0.6358,"A_H2O2"
18,"turrax_2",0.2768,"B_H2O2"
18,"turrax_2",0.2597,"A"
18,"turrax_2",0.2504,"B"
18,"turrax_3",0.7413,"A_H2O2"
18,"turrax_3",0.3374,"B_H2O2"
18,"turrax_3",0.3117,"A"
18,"turrax_3",0.3082,"B"
18.5,"turrax_1",0.5934,"A_H2O2"
18.5,"turrax_1",0.2167,"B_H2O2"
18.5,"turrax_1",0.1771,"A"
18.5,"turrax_1",0.1806,"B"
18.5,"turrax_2",0.6038,"A_H2O2"
18.5,"turrax_2",0.2655,"B_H2O2"
18.5,"turrax_2",0.2532,"A"
18.5,"turrax_2",0.2397,"B"
18.5,"turrax_3",0.7243,"A_H2O2"
18.5,"turrax_3",0.329,"B_H2O2"
18.5,"turrax_3",0.3134,"A"
18.5,"turrax_3",0.3041,"B"
18.5,"turrax_1",0.5891,"A_H2O2"
18.5,"turrax_1",0.2138,"B_H2O2"
18.5,"turrax_1",0.1855,"A"
18.5,"turrax_1",0.1854,"B"
18.5,"turrax_2",0.6158,"A_H2O2"
18.5,"turrax_2",0.2686,"B_H2O2"
18.5,"turrax_2",0.2535,"A"
18.5,"turrax_2",0.2382,"B"
18.5,"turrax_3",0.7234,"A_H2O2"
18.5,"turrax_3",0.3313,"B_H2O2"
18.5,"turrax_3",0.3038,"A"
18.5,"turrax_3",0.292,"B"
18.5,"turrax_1",0.5866,"A_H2O2"
18.5,"turrax_1",0.2112,"B_H2O2"
18.5,"turrax_1",0.1793,"A"
18.5,"turrax_1",0.1768,"B"
18.5,"turrax_2",0.6218,"A_H2O2"
18.5,"turrax_2",0.2692,"B_H2O2"
18.5,"turrax_2",0.2507,"A"
18.5,"turrax_2",0.2474,"B"
18.5,"turrax_3",0.7267,"A_H2O2"
18.5,"turrax_3",0.3251,"B_H2O2"
18.5,"turrax_3",0.3037,"A"
18.5,"turrax_3",0.2972,"B"
18.5,"turrax_1",0.6134,"A_H2O2"
18.5,"turrax_1",0.2221,"B_H2O2"
18.5,"turrax_1",0.19,"A"
18.5,"turrax_1",0.1813,"B"
18.5,"turrax_2",0.6434,"A_H2O2"
18.5,"turrax_2",0.2812,"B_H2O2"
18.5,"turrax_2",0.2636,"A"
18.5,"turrax_2",0.254,"B"
18.5,"turrax_3",0.7485,"A_H2O2"
